Index, rightLegAngleSignal, leftLegAngleSignal, yPositionOfNoseSignal, xPositionOfRHipSignal, yPositionOfRHipSignal, xPositionOfLHipSignal, yPositionOfLHipSignal, pgram_rightLegAngleSignal, pgram_leftLegAngleSignal, pgram_yPositionOfNoseSignal, pgram_xPositionOfRHipSignal, pgram_yPositionOfRHipSignal, pgram_xPositionOfLHipSignal, pgram_yPositionOfLHipSignal, pgram_all, combined_signal, rightLegAngleSignal_interpolated, leftLegAngleSignal_interpolated, yPositionOfNoseSignal_interpolated, xPositionOfRHipSignal_interpolated, yPositionOfRHipSignal_interpolated, xPositionOfLHipSignal_interpolated, yPositionOfLHipSignal_interpolated
41,41.82017135620117,26.565052032470703,nan,236.0,308.0,180.0,100.0,0.06903485953807831,0.20108415186405182,0.022081581875681877,0.001245296560227871,0.03610435873270035,0.002688952488824725,0.024548470973968506,0.062428172677755356,3.8149526119232178,0.4646685719490051,0.2951672375202179,0.4076923131942749,0.8309859037399292,0.9058823585510254,0.6164383292198181,0.29411765933036804
42,87.58049011230469,nan,108.0,188.0,220.0,180.0,108.0,0.0031791136134415865,0.002804001560434699,0.002560407854616642,0.0023251408711075783,0.11259417980909348,0.03047461248934269,0.02939417026937008,0.04636380821466446,4.142490386962891,0.9731165766716003,0.5108728408813477,0.4153846204280853,0.6619718074798584,0.6470588445663452,0.6164383292198181,0.3176470696926117
43,74.74488067626953,nan,100.0,236.0,308.0,236.0,308.0,0.03644490987062454,4.023522251372924e-06,0.01172010600566864,0.03025601990520954,0.06151873618364334,0.011893988586962223,0.04531002789735794,0.10017651319503784,5.392662525177002,0.8304986953735352,0.7265785336494446,0.38461539149284363,0.8309859037399292,0.9058823585510254,0.8082191944122314,0.9058823585510254
44,nan,84.80557250976562,180.0,236.0,308.0,156.0,108.0,0.05634286254644394,0.005003380589187145,0.024069832637906075,0.0011735986918210983,0.03764931857585907,0.00043219528743065894,0.051992207765579224,0.36716973781585693,4.646461009979248,0.42310723662376404,0.9422841668128967,0.692307710647583,0.8309859037399292,0.9058823585510254,0.534246563911438,0.3176470696926117
45,1.4144232273101807,84.2894058227539,nan,244.0,244.0,188.0,100.0,0.007194684352725744,0.08761104196310043,0.0008288492681458592,0.015603608451783657,0.05893759801983833,0.03486741706728935,0.016658840700984,0.37159502506256104,4.159327507019043,0.015715813264250755,0.9365489482879639,0.692307710647583,0.8591549396514893,0.7176470756530762,0.6438356041908264,0.29411765933036804
46,52.12501525878906,26.565052032470703,nan,236.0,308.0,180.0,100.0,0.00037847174098715186,0.061540089547634125,0.0030132776591926813,0.010768258944153786,0.01322270929813385,2.849006250471575e-06,0.008104456588625908,0.39183056354522705,4.214066028594971,0.579166829586029,0.2951672375202179,0.692307710647583,0.8309859037399292,0.9058823585510254,0.6164383292198181,0.29411765933036804
47,nan,nan,nan,228.0,308.0,156.0,108.0,1.3157316061551683e-05,0.004120777361094952,1.8667045878828503e-05,0.007274234667420387,0.1778702288866043,0.03518063202500343,0.07304217666387558,0.40473368763923645,4.349761009216309,0.48450028896331787,0.6123603582382202,0.692307710647583,0.8028169274330139,0.9058823585510254,0.534246563911438,0.3176470696926117
48,nan,83.65980529785156,180.0,220.0,308.0,156.0,108.0,0.02332351729273796,0.015280812047421932,0.011823371052742004,0.029992012307047844,0.033845577389001846,0.021817432716488838,0.006257290951907635,0.41297993063926697,4.544118881225586,0.3898337781429291,0.9295533895492554,0.692307710647583,0.7746478915214539,0.9058823585510254,0.534246563911438,0.3176470696926117
49,26.565052032470703,81.8698959350586,244.0,180.0,108.0,196.0,180.0,0.030140500515699387,0.0023016321938484907,0.007506071124225855,2.594238867459353e-05,0.002872162964195013,0.00031064520590007305,0.13519041240215302,0.36898332834243774,4.295389175415039,0.2951672375202179,0.9096655249595642,0.9384615421295166,0.6338028311729431,0.3176470696926117,0.6712328791618347,0.529411792755127
50,nan,83.65980529785156,180.0,228.0,308.0,156.0,116.0,0.2326865941286087,0.08770862966775894,0.0037588404957205057,0.013428166508674622,0.06950092315673828,0.005052398424595594,0.2228749394416809,0.10401621460914612,4.501150608062744,0.2951672375202179,0.9295533895492554,0.692307710647583,0.8028169274330139,0.9058823585510254,0.534246563911438,0.34117648005485535
51,26.565052032470703,nan,nan,180.0,108.0,196.0,180.0,0.08365345746278763,0.02884018048644066,0.0006298996740952134,0.0007971122395247221,0.0526716411113739,0.041367679834365845,0.05419069156050682,0.09964347630739212,4.059892177581787,0.2951672375202179,0.9295533895492554,0.6830769181251526,0.6338028311729431,0.3176470696926117,0.6712328791618347,0.529411792755127
52,17.42986297607422,nan,nan,236.0,244.0,188.0,108.0,6.699741788906977e-05,0.0001932290178956464,0.010487264953553677,0.020393164828419685,0.044678252190351486,1.2993467862543184e-05,0.1884775012731552,0.2511335015296936,4.307180404663086,0.19366514682769775,0.9295533895492554,0.6738461256027222,0.8309859037399292,0.7176470756530762,0.6438356041908264,0.3176470696926117
53,0.7848246097564697,nan,nan,236.0,244.0,nan,nan,0.004125750623643398,0.049850158393383026,0.001480009639635682,0.004479685332626104,0.041333481669425964,0.03133191540837288,0.02598029561340809,0.22459009289741516,4.246284484863281,0.008720273151993752,0.9295533895492554,0.6646153926849365,0.8309859037399292,0.7176470756530762,0.6712328791618347,0.42352941632270813
54,39.805572509765625,83.65980529785156,nan,180.0,116.0,204.0,180.0,0.004044485278427601,0.00013999537623021752,0.011409319937229156,0.0006521909963339567,0.09792014956474304,0.004192269407212734,0.11323615163564682,0.2090006321668625,4.230243682861328,0.44228413701057434,0.9295533895492554,0.6553846001625061,0.6338028311729431,0.34117648005485535,0.698630154132843,0.529411792755127
55,nan,nan,nan,236.0,244.0,nan,nan,0.0002291068813065067,0.01574847102165222,0.004777134396135807,0.024345502257347107,0.04587678983807564,0.00038210145430639386,0.045889031141996384,0.22839735448360443,4.870959281921387,0.6087817549705505,0.9471650719642639,0.6461538672447205,0.8309859037399292,0.7176470756530762,0.6849315166473389,0.43529412150382996
56,69.77513885498047,nan,nan,204.0,228.0,196.0,116.0,0.1785552054643631,0.09016432613134384,0.005057616159319878,0.011916044168174267,0.007011846639215946,0.00011253012780798599,0.015409121289849281,0.23415622115135193,4.778286457061768,0.7752793431282043,0.9647766947746277,0.63692307472229,0.7183098793029785,0.6705882549285889,0.6712328791618347,0.34117648005485535
57,63.4349479675293,nan,nan,196.0,116.0,212.0,180.0,0.005065130535513163,0.004513113759458065,0.014026396907866001,0.012279007583856583,0.013155004940927029,0.002020681044086814,0.03940761834383011,0.24014635384082794,4.601669788360596,0.7048327326774597,0.9823883771896362,0.6276922821998596,0.6901408433914185,0.34117648005485535,0.7260273694992065,0.529411792755127
58,nan,90.0,nan,228.0,316.0,180.0,124.0,0.0031157759949564934,0.044328853487968445,0.0011960177216678858,0.012577484361827374,0.1140546053647995,8.886828436516225e-05,0.08265811204910278,0.06427977979183197,5.121417999267578,0.7895834445953369,1.0,0.618461549282074,0.8028169274330139,0.929411768913269,0.6164383292198181,0.364705890417099
59,78.69007110595703,45.0,nan,188.0,236.0,212.0,132.0,0.002807243727147579,0.007535362616181374,5.932353451498784e-05,0.047308485954999924,0.027807893231511116,0.002018672414124012,0.061520129442214966,0.09632087498903275,4.453917026519775,0.8743340969085693,0.5,0.6092307567596436,0.6619718074798584,0.6941176652908325,0.7260273694992065,0.38823530077934265
60,46.78990936279297,0.0,156.0,228.0,244.0,220.0,124.0,0.02563239075243473,0.08871567994356155,9.205634341924451e-06,0.0001732850942062214,0.032634053379297256,0.01480818074196577,0.05457053333520889,0.08807150274515152,3.7584822177886963,0.5198878645896912,0.0,0.6000000238418579,0.8028169274330139,0.7176470756530762,0.7534246444702148,0.364705890417099
61,nan,nan,nan,228.0,316.0,204.0,132.0,0.003075379878282547,0.023862652480602264,0.00044086857815273106,0.03684105724096298,0.07243996858596802,0.00533163221552968,0.023081818595528603,0.08833963423967361,4.0852952003479,0.6009263396263123,0.0714285671710968,0.5938461422920227,0.8028169274330139,0.929411768913269,0.698630154132843,0.38823530077934265
62,nan,nan,nan,244.0,140.0,nan,nan,0.0063566407188773155,0.10782086104154587,0.01588141731917858,0.003240834688767791,0.0890573263168335,0.00024142322945408523,0.004960622172802687,0.08246126770973206,3.8316476345062256,0.6819648146629333,0.1428571343421936,0.5876923203468323,0.8591549396514893,0.4117647111415863,0.7442921996116638,0.40392154455184937
63,nan,nan,nan,236.0,244.0,nan,nan,0.011722934432327747,0.07840081304311752,0.00013164483243599534,0.008389766328036785,0.04180949926376343,8.590873767388985e-05,0.002213112311437726,0.08312613517045975,4.317022800445557,0.7630032896995544,0.2142857164144516,0.5815384387969971,0.8309859037399292,0.7176470756530762,0.7899543642997742,0.41960784792900085
64,75.96375274658203,nan,nan,220.0,316.0,244.0,148.0,0.00038194155786186457,0.0013099292991682887,0.01311121229082346,0.0050537968054413795,0.07901889830827713,0.0013309281785041094,0.0034391942899674177,0.23577134311199188,4.680110931396484,0.8440417051315308,0.2857142686843872,0.5753846168518066,0.7746478915214539,0.929411768913269,0.835616409778595,0.43529412150382996
65,71.56504821777344,nan,148.0,220.0,316.0,220.0,316.0,0.054442863911390305,0.018485501408576965,0.005872449837625027,0.004686806816607714,0.10541548579931259,0.0014638127759099007,0.0005866264109499753,0.2212551236152649,5.1084370613098145,0.7951672077178955,0.3571428656578064,0.5692307949066162,0.7746478915214539,0.929411768913269,0.7534246444702148,0.929411768913269
66,nan,nan,nan,nan,nan,nan,nan,0.050535812973976135,0.025455767288804054,0.001053019193932414,0.016741810366511345,0.012653358280658722,0.015120388939976692,0.05401071906089783,0.2292049676179886,4.851306915283203,0.5509019494056702,0.4285714328289032,0.6102564334869385,0.7887324094772339,0.929411768913269,0.8493150472640991,0.6941176652908325
67,27.5972957611084,45.0,nan,228.0,316.0,276.0,156.0,0.0036306867841631174,0.005184767302125692,0.003953995183110237,0.014896285720169544,0.023165348917245865,0.004416497424244881,5.401879025157541e-05,0.23774664103984833,4.594176769256592,0.30663663148880005,0.5,0.651282012462616,0.8028169274330139,0.929411768913269,0.9452054500579834,0.4588235318660736
68,88.7811279296875,18.434947967529297,180.0,196.0,236.0,260.0,156.0,0.006694032810628414,0.009760650806128979,0.00027809746097773314,0.0011209879303351045,0.009286831133067608,0.0004395837604533881,0.00017504235438536853,0.25211596488952637,4.617090702056885,0.9864569902420044,0.2048327624797821,0.692307710647583,0.6901408433914185,0.6941176652908325,0.8904109597206116,0.4588235318660736
69,71.99584197998047,nan,164.0,228.0,316.0,220.0,316.0,0.0017753230640664697,0.0007482221117243171,0.04071096330881119,0.0021542191971093416,0.004728446248918772,0.0035597437527030706,5.410749963630224e-07,0.2747306525707245,5.050621032714844,0.799953818321228,0.2048327624797821,0.6307692527770996,0.8028169274330139,0.929411768913269,0.7534246444702148,0.929411768913269
70,nan,nan,nan,nan,nan,nan,nan,0.0018624310614541173,0.09301885962486267,0.004270119592547417,0.03021942265331745,0.12540943920612335,0.006139054428786039,0.03336404636502266,0.27292168140411377,4.6315436363220215,0.7347275614738464,0.2048327624797821,0.6153846383094788,0.7605633735656738,0.800000011920929,0.8219178318977356,0.6941176652908325
71,60.25511932373047,18.434947967529297,156.0,204.0,228.0,260.0,156.0,0.10359787195920944,0.007272290997207165,0.007851159200072289,8.142489969031885e-05,0.01442128885537386,0.02273046225309372,0.007502653636038303,0.2659980058670044,4.212466716766357,0.6695013046264648,0.2048327624797821,0.6000000238418579,0.7183098793029785,0.6705882549285889,0.8904109597206116,0.4588235318660736
72,86.63353729248047,29.197486877441406,228.0,276.0,148.0,236.0,252.0,0.08279513567686081,0.013621842488646507,0.0007671557832509279,0.0025554681196808815,0.0008691655821166933,0.0027394050266593695,0.03337015584111214,0.343441903591156,5.120455741882324,0.9625948667526245,0.32441651821136475,0.8769230842590332,0.9718309640884399,0.43529412150382996,0.8082191944122314,0.7411764860153198
73,40.03025817871094,52.12501525878906,nan,220.0,228.0,212.0,228.0,0.004110697656869888,0.00471423240378499,0.0007879448239691556,0.001718091662041843,0.025241421535611153,0.0013876036973670125,0.16154232621192932,0.30525144934654236,4.65656852722168,0.4447806477546692,0.579166829586029,0.7907692790031433,0.7746478915214539,0.6705882549285889,0.7260273694992065,0.6705882549285889
