pgram, linear-interpolation
275.64822,77.47119229084849
353.72064,43.46675724943705
-109.78009,9.462322208025611
-241.18939,11.309932474020215
178.47565,25.955613559512344
-549.82495,40.60129464500447
-184.51572,55.66978280449668
-447.68585,47.72631099390627
-49.29648,39.34503376298989
69.00867,30.96375653207352
-106.110756,71.56505117707799
-78.65216,75.96375653207353
-312.74078,65.72603333942521
-408.72372,55.48831014677689
57.66649,45.250586954128565
-68.401085,35.01286376148025
40.960175,24.77514056883193
166.53345,34.38034472384487
-3.818901,23.82426058289542
474.95963,22.380135051959574
373.54733,22.380135051959574
183.46667,15.494848599138626
-143.65782,22.21063721719612
108.36584,28.926425835253614
197.69104,30.30867125905855
-74.66034,31.690916682863485
33.485626,33.07316210666842
-26.3656,34.45540753047335
79.08664,35.83765295427829
139.41997,54.16234704572171
106.40352,45.0
-24.770844,38.08877288097531
-278.85623,43.99491399474583
-511.18466,52.1250163489018
-438.86194,61.07357416474639
-129.53003,69.77514056883193
-159.70076,65.63975097529348
-3.4336243,61.50436138175502
122.42594,86.26860300083955
-159.68591,83.45370921670597
-7.978302,72.03086025984298
10.806671,83.45370921670597
-304.89526,84.37751434970326
146.5935,85.30131948270056
126.06665,86.24827092947402
-71.69731,86.24827092947402
117.78718,81.38655556869347
231.8619,76.52484020791292
269.02826,71.66312484713237
217.9056,66.80140948635182
262.14993,62.2628825858871
-65.89711,57.724355685422374
283.02148,66.80140948635182
95.586754,51.83565356609792
129.10077,36.86989764584402
-296.52643,42.28996588194801
-37.834045,47.71003411805199
-75.0409,53.13010235415598
-455.55676,59.9657559202539
0.7638626,66.80140948635182
43.82322,86.24827092947402
432.3319,77.9828559202787
403.31525,69.71744091108339
410.03143,71.56505117707799
111.43692,59.7627625979881
-362.1217,47.96047401889821
4.573059,36.15818543980832
-168.46109,45.0
-80.361755,45.0
-97.36482,73.07248693585295
-59.86908,45.0
101.10191,54.46232220802562
116.64653,56.256847531004894
39.714905,58.05137285398418
-14.675003,59.84589817696345
-217.12492,61.640423499942735
91.81959,63.43494882292201
-57.81346,83.6598082540901
-71.83203,26.56505117707799
205.46217,26.110789731383104
132.23749,25.65652828568821
10.18306,25.20226683999332
-23.527603,24.748005394298428
211.84183,24.293743948603538
-292.73053,23.839482502908645
-268.53247,23.385221057213755
-358.00342,38.00639020437133
67.4767,52.627559351528895
181.07361,67.24872849868646
-126.2428,81.86989764584403
188.04648,27.108122870801772
-349.06555,27.512002623851455
-103.72444,35.369883996351525
-15.040604,43.2277653688516
319.4046,51.08564674135167
-79.09599,58.94352811385174
-46.419746,66.80140948635182
170.06714,63.29864533912516
228.40662,59.79588119189851
108.70104,56.29311704467185
-393.45422,52.790352897445196
-385.44952,49.287588750218546
-179.07257,45.78482460299189
174.62183,43.99491399474583
-156.82799,43.21008939175393
183.88127,55.8594547411054
207.59846,68.50882009045687
52.27614,81.15818543980834
383.3023,69.30454926593673
267.35846,73.03201467537477
237.51007,76.7594800848128
173.77132,76.7594800848128
28.513641,85.30131948270056
-28.711357,62.59242456218159
260.48157,74.2037542185316
-445.33328,85.8150838748816
362.29565,71.0625081744509
-419.8908,56.309932474020215
164.94179,57.20218580784315
431.236,58.094439141666086
-640.37225,58.986692475489015
-340.0667,59.87894580931195
-39.504074,60.771199143134886
190.04898,61.66345247695782
203.51791,62.55570581078076
-427.58887,63.447959144603686
26.01207,64.34021247842662
432.00665,65.23246581224956
-38.25656,66.1247191460725
107.348206,36.02737338510361
-23.394684,43.15238973400541
-247.05328,56.309932474020215
-315.1281,50.65496623701011
-216.12,45.0
-462.94012,50.19442890773481
138.02286,40.0302592718897
-112.10416,80.13419305691563
286.0295,45.0
176.63416,54.7200174140881
169.2561,64.4400348281762
-365.02423,32.9052429229879
-226.69864,35.54185657361913
283.82812,38.17847022425036
419.79013,40.81508387488159
1.1274872,58.13402230639632
658.06024,71.56505117707799
280.85123,72.66472751582688
519.47266,73.76440385457576
211.68735,74.86408019332464
512.46106,75.96375653207353
-295.69992,32.9052429229879
-42.534515,83.6598082540901
-791.2058,22.38013505195957
190.5661,23.82426058289542
752.0981,26.896236965493372
672.1121,24.775140568831922
404.1075,24.775140568831922
-275.04956,31.9543629370514
-267.1895,0.0
851.66943,30.30268072048809
91.11255,28.14160123226172
18.347017,28.14160123226172
323.41724,21.595310448967684
333.10938,66.80140948635182
277.1766,64.32322162467085
-358.89215,61.84503376298989
-270.14392,59.366845901308935
717.5256,56.88865803962797
-460.55396,38.08877288097531
560.8987,43.21008939175393
-118.12429,51.48000510720205
416.5601,59.749920822650154
-496.8034,68.01983653809826
-268.33136,76.28975225354637
-172.86469,84.55966796899449
63.17028,89.15747573925958
-1420.179,62.59242456218159
175.68672,63.92464441605123
3.1985664,85.73210669970919
60.185772,85.73210669970919
886.8729,66.1247191460725
10.221878,87.58049078334368
387.6601,87.06432655357884
20.182144,88.06941255883301
-279.94897,87.06432655357884
84.46028,40.60129464500447
-1281.4921,42.49592851371941
493.0558,44.390562382434354
34.70584,46.285196251149294
124.76441,48.179830119864235
-131.37483,66.49270060606472
986.45703,84.8055710922652
-445.1173,86.4374918255491
414.38367,88.06941255883301
-186.32448,71.56505117707799
-281.63937,66.1247191460725
562.35315,82.87498365109822
-998.33435,82.87498365109822
-1918.2103,54.46232220802562
453.3531,82.87498365109822
-53.16716,11.309932474020215
425.82294,33.69006752597979
400.98346,49.398705354995535
-659.56305,9.462322208025618
316.7498,81.02737338510362
908.75995,32.6609127216738
43.15239,43.15238973400541
34.695152,34.69515353123397
35.82636,35.82635998114775
36.957565,36.95756643106154
38.08877,38.08877288097532
38.08877,38.08877288097531
33.690067,33.690067525979785
33.690067,33.690067525979785
47.72631,47.72631099390627
28.926426,28.926425835253614
28.926426,28.926425835253614
56.293118,56.29311704467186
83.659805,83.6598082540901
27.512003,27.51200262385146
28.072487,28.072486935852957
18.869,18.86899945506142
23.816702,23.816701654818587
28.764404,28.764403854575757
33.712105,33.71210605433293
38.65981,38.659808254090095
31.717474,31.71747441146101
24.77514,24.775140568831922
57.38757,57.387570284415965
90.0,90.0
45.0,45.0
55.900703,55.90070474317591
66.80141,66.80140948635182
30.963757,30.963756532073518
48.882584,48.88258300921267
66.80141,66.80140948635182
55.00575,55.00574943905288
43.21009,43.21008939175393
38.08877,38.08877288097531
38.08877,38.08877288097531
38.08877,38.08877288097531
69.623566,69.62356478616361
45.0,45.0
52.125015,52.1250163489018
84.55967,84.55966796899449
68.62938,68.62937773065681
29.197487,29.197486046064476
46.684685,46.68468431789629
58.861027,58.86102756302116
65.772255,65.77225468204584
43.15239,43.15238973400541
76.26373,76.26373169437744
87.82526,87.82525588538995
84.80557,84.8055710922652
83.23996,83.23996038091917
81.67435,81.67434966957316
17.622297,17.622297228668273
89.3704,89.37040139158974
84.80557,84.8055710922652
89.48383,89.48383577023516
89.48383,89.48383577023516
78.84121,78.84121314194167
68.19859,68.19859051364818
68.07041,68.07041224982464
88.58558,88.58557678859785
88.06941,88.06941255883301
85.81509,85.8150838748816
28.41266,28.412661443072587
